Material,Plant,Task List Type,Group,Group Counter,Valid From,Short Text,Language Key,Deletion Indicator,Base Quantity,Act./Operation UoM,Standard Value,Standard value unit,Standard Value2,Standard value unit3,Standard Value4,Standard value unit5,User field quantity,User field quantity6,Setup group category,Work center,Relevant
13010041,0292,2,0292_SY1,52,43101,Herstellung Sirup,,,1,L,,,,,,,0,0,,,
201359,0292,2,0292_BP1,JC,43831,Abfuellen PET,,,1,CS,0,MIN,0,EA,,,0,0,,,
203417,0292,2,0292_BP1,JD,44197,Abfuellen PET,,,5100,CS,30,MIN,60,,300,,7125,7125,,BPETG6,
203418,0292,2,0292_BP1,JE,44197,"BPETG6_FANTA WTF T_1+5,4_STANDARD_1",,,5100,CS,30,MIN,60,,300,,7125,7125,,BPETG6,
203419,0292,2,0292_BP1,JF,44197,Abfuellen PET,,,5100,CS,30,MIN,60,,300,,7125,7125,,BPETG6,
203420,0292,2,0292_BP1,JG,44197,Abfuellen PET,,,3330,CS,30,MIN,60,,300,,6000,6000,,BPETG6,
203421,0292,2,0292_BP1,JH,44197,Abfuellen PET,,,3330,CS,30,MIN,60,,300,,6000,6000,,BPETG6,
203424,0292,2,0292_BP1,JI,44197,Abfuellen PET,,,3330,CS,30,MIN,60,,300,,6000,6000,,BPETG6,
203523,0292,2,0292_BP1,JJ,44197,Abfuellen PET,,,5100,CS,30,MIN,60,,300,,7500,7500,,BPETG6,
203539,0292,2,0292_BP1,JK,44197,Abfuellen PET,,,3330,CS,30,MIN,60,,300,,6000,6000,,BPETG6,
203555,0292,2,0292_BP1,K1,44197,Abfuellen PET,,,3400,CS,30,MIN,60,,300,,5333,5667,,BPETG6,
203269,0292,2,0292_BP1,K2,44197,Abfuellen PET,,,3400,CS,30,MIN,60,,300,,5333,5667,,BPETG6,
201393,0292,2,0292_RE1,4,40909,Rezept Packen Mixpaletten,,,67,CS,0,MIN,60,,270,,67.5,67.5,,REPA01,
200375,0292,2,0292_RE1,24,40909,Rezept Packen Mixpaletten,,,37,CS,0,MIN,60,,270,,45,45,,REPA01,
200376,0292,2,0292_RE1,25,40909,Rezept Packen Mixpaletten,,,37,CS,0,MIN,60,,270,,45,45,,REPA01,
200377,0292,2,0292_RE1,26,40909,Rezept Packen Mixpaletten,,,45,CS,0,MIN,60,,270,,45,45,,REPA01,
202032,0292,2,0292_RE1,51,41640,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,270,,60,60,,REPA01,
202667,0292,2,0292_RE1,83,42370,Rezept Packen Mixpaletten,,,62,CS,0,MIN,60,,270,,67.5,67.5,,REPA01,
202689,0292,2,0292_RE1,85,42736,Rezept Packen Mixpaletten,,,40,CS,20,MIN,60,,270,,45,45,,REPA01,
202692,0292,2,0292_RE1,86,42736,Rezept Packen Mixpaletten,,,40,CS,0,MIN,60,,270,,45,45,,REPA01,
203395,0292,2,0292_RE1,87,44197,Rezept Packen Mixpaletten,,,67,CS,0,MIN,60,,270,,67.5,67.5,,REPA01,
203078,0292,2,0292_RE1,A1,43466,Rezept Packen Mixpaletten,,,54,CS,0,MIN,60,,270,,60,60,,REPA01,
203186,0292,2,0292_RE1,B3,43466,Rezept Packen Mixpaletten,,,62,CS,0,MIN,60,,270,,67.5,67.5,,REPA01,
203309,0292,2,0292_RE1,B7,43466,Rezept Packen Mixpaletten,,,67,CS,0,MIN,60,,270,,67.5,67.5,,REPA01,
203334,0292,2,0292_RE1,B9,43831,Rezept Packen Mixpaletten,,,40,CS,20,MIN,60,,270,,45,45,,REPA01,
203361,0292,2,0292_RE1,C1,43831,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,270,,60,60,,REPA01,
203483,0292,2,0292_RE1,C2,43831,Rezept Packen Mixpaletten,,,62,CS,0,MIN,60,,270,,67.5,67.5,,REPA01,
203485,0292,2,0292_RE1,C3,43831,Rezept Packen Mixpaletten,,,4800,PAC,0,MIN,60,,270,,60,60,,REPA01,
203429,0292,2,0292_RE1,C4,44197,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,270,,60,60,,REPA01,
203433,0292,2,0292_RE1,C5,44197,Rezept Packen Mixpaletten,,,40,CS,20,MIN,60,,270,,45,45,,REPA01,
203237,0292,2,0292_RE1,X1,43466,Rezept Packen Mixpaletten,,,67,CS,0,MIN,60,,270,,67.5,67.5,,REPA01,
203360,0292,2,0292_RE1,X2,43831,Rezept Packen Mixpaletten,,,67,CS,0,MIN,60,,270,,67.5,67.5,,REPA01,
13010022,0292,2,0292_SY1,1,40909,Herstellung Sirup,,,133200,L,0,MIN,60,,60,,133200,133200,,SYRP01,
13010031,0292,2,0292_SY1,4,40909,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010035,0292,2,0292_SY1,5,40909,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010036,0292,2,0292_SY1,6,40909,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010744,0292,2,0292_SY1,41,42370,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010834,0292,2,0292_SY1,49,43101,Herstellung Sirup,,,25000,L,60,MIN,60,,60,,25000,25000,,SYRP01,
13010839,0292,2,0292_SY1,50,43101,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010041,0292,2,0292_SY1,52,43101,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
200023,0293,2,0293-9MR,16,43466,BP Rezept 2020,,,1,CS,,,,,,,0,0,,,
13010041,0292,2,0292_SY1,52,43101,Herstellung Sirup,,,1,L,0,MIN,0,EA,,,0,0,,,
13010850,0292,2,0292_SY1,53,43466,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010042,0292,2,0292_SY1,54,43466,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010842,0292,2,0292_SY1,56,43466,Herstellung Sirup,,,25000,L,60,MIN,60,,60,,25000,25000,,SYRP01,
13010867,0292,2,0292_SY1,58,43466,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010836,0292,2,0292_SY1,61,43466,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010919,0292,2,0292_SY1,64,43831,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010925,0292,2,0292_SY1,65,43831,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010892,0292,2,0292_SY1,67,43831,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010871,0292,2,0292_SY1,68,43831,Herstellung Sirup,,,25000,L,60,MIN,60,,60,,25000,25000,,SYRP01,
13010971,0292,2,0292_SY1,70,43831,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010971,0292,2,0292_SY1,71,43831,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010974,0292,2,0292_SY1,72,43831,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010975,0292,2,0292_SY1,73,43831,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010976,0292,2,0292_SY1,74,43831,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010977,0292,2,0292_SY1,75,44197,"SY CC ZE 1+5,5 DB-2130.887 Kaizen 64er",,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010995,0292,2,0292_SY1,76,44197,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010997,0292,2,0292_SY1,77,44197,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010999,0292,2,0292_SY1,78,44197,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13011016,0292,2,0292_SY1,79,44197,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13011037,0292,2,0292_SY1,80,44197,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13011036,0292,2,0292_SY1,81,44197,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13011035,0292,2,0292_SY1,82,44197,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010995,0292,2,0292_SY1,83,44197,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
200002,0293,2,0293-9MR,1,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200001,0293,2,0293-9MR,2,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200049,0293,2,0293-9MR,3,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201187,0293,2,0293-9MR,4,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200051,0293,2,0293-9MR,5,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
900014,0293,2,0293-9MR,6,43466,BP Rezept 2019 - 900014,,,1500,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200001,0293,2,0293-9MR,7,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200012,0293,2,0293-9MR,8,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200049,0293,2,0293-9MR,9,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201118,0293,2,0293-9MR,10,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201185,0293,2,0293-9MR,11,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200114,0293,2,0293-9MR,13,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200002,0293,2,0293-9MR,14,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200013,0293,2,0293-9MR,15,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200023,0293,2,0293-9MR,16,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201137,0293,2,0293-9MY,24,43466,BP Rezept 2020,,,1,CS,,,,,,,0,0,,,
200023,0293,2,0293-9MR,16,43466,BP Rezept 2020,,,1,CS,0,MIN,0,EA,,,0,0,,,
200051,0293,2,0293-9MR,17,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200113,0293,2,0293-9MR,18,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201187,0293,2,0293-9MR,19,43466,BP Rezept 2020,,,1250,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200001,0293,2,0293-9MR,20,43831,BP Rezept 2021,,,1300,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200002,0293,2,0293-9MR,21,43831,BP Rezept 2021,,,1300,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200012,0293,2,0293-9MR,22,43831,BP Rezept 2021,,,1100,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200013,0293,2,0293-9MR,23,43831,BP Rezept 2021,,,1200,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200023,0293,2,0293-9MR,24,43831,BP Rezept 2021,,,1200,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200051,0293,2,0293-9MR,25,43831,BP Rezept 2021,,,1300,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200113,0293,2,0293-9MR,26,43831,BP Rezept 2021,,,1200,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200114,0293,2,0293-9MR,27,43831,BP Rezept 2021,,,1075,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201118,0293,2,0293-9MR,28,43831,BP Rezept 2021,,,1075,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201185,0293,2,0293-9MR,29,43831,BP Rezept 2021,,,1300,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201187,0293,2,0293-9MR,30,43831,BP Rezept 2021,,,1200,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
201135,0293,2,0293-9MY,1,43101,BP Rezept 2019,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200040,0293,2,0293-9MY,2,43101,BP Rezept 2019,,,3300,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200041,0293,2,0293-9MY,3,43101,BP Rezept 2019,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200043,0293,2,0293-9MY,4,43101,BP Rezept 2019,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200044,0293,2,0293-9MY,5,43101,BP Rezept 2019,,,3300,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
201137,0293,2,0293-9MY,6,43101,BP Rezept 2019,,,3300,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
202621,0293,2,0293-9MY,7,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202454,0293,2,0293-9MY,8,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202446,0293,2,0293-9MY,9,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202441,0293,2,0293-9MY,10,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202448,0293,2,0293-9MY,11,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202449,0293,2,0293-9MY,12,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202636,0293,2,0293-9MY,13,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202982,0293,2,0293-9MY,14,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202980,0293,2,0293-9MY,15,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202985,0293,2,0293-9MY,16,43101,BP Rezept 2019,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
201275,0293,2,0293-9MY,17,43466,BP Rezept 2020,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
201994,0293,2,0293-9MY,18,43466,BP Rezept 2020,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
200040,0293,2,0293-9MY,19,43466,BP Rezept 2020,,,3100,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200041,0293,2,0293-9MY,20,43466,BP Rezept 2020,,,3600,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200043,0293,2,0293-9MY,21,43466,BP Rezept 2020,,,3600,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200044,0293,2,0293-9MY,22,43466,BP Rezept 2020,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
201135,0293,2,0293-9MY,23,43466,BP Rezept 2020,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
201137,0293,2,0293-9MY,24,43466,BP Rezept 2020,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200083,0293,2,0293-9MZ,75,43466,BP Rezept 2020,,,1,CS,,,,,,,0,0,,,
201137,0293,2,0293-9MY,24,43466,BP Rezept 2020,,,1,CS,0,MIN,0,EA,,,0,0,,,
202441,0293,2,0293-9MY,25,43466,BP Rezept 2020,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202446,0293,2,0293-9MY,26,43466,BP Rezept 2020,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202448,0293,2,0293-9MY,27,43466,BP Rezept 2020,,,1600,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202449,0293,2,0293-9MY,28,43466,BP Rezept 2020,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202454,0293,2,0293-9MY,29,43466,BP Rezept 2020,,,1600,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202621,0293,2,0293-9MY,30,43466,BP Rezept 2020,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
200040,0293,2,0293-9MY,31,43831,BP Rezept 2021,,,3000,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200041,0293,2,0293-9MY,32,43831,BP Rezept 2021,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200043,0293,2,0293-9MY,33,43831,BP Rezept 2021,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200044,0293,2,0293-9MY,34,43831,BP Rezept 2021,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
201135,0293,2,0293-9MY,35,43831,BP Rezept 2021,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
201137,0293,2,0293-9MY,36,43831,BP Rezept 2021,,,3400,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
201164,0293,2,0293-9MY,37,43831,BP Rezept 2021,,,1600,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
201275,0293,2,0293-9MY,38,43831,BP Rezept 2021,,,50,CS,10,MIN,60,,720,,83333,83333,,BPETMY,
201994,0293,2,0293-9MY,39,43831,BP Rezept 2021,,,1700,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202441,0293,2,0293-9MY,40,43831,BP Rezept 2021,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202446,0293,2,0293-9MY,41,43831,BP Rezept 2021,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202448,0293,2,0293-9MY,42,43831,BP Rezept 2021,,,1600,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202449,0293,2,0293-9MY,43,43831,BP Rezept 2021,,,1500,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202454,0293,2,0293-9MY,44,43831,BP Rezept 2021,,,1600,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202621,0293,2,0293-9MY,45,43831,BP Rezept 2021,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
200078,0293,2,0293-9MZ,59,43101,BP Rezept 2019,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200079,0293,2,0293-9MZ,60,43101,BP Rezept 2019,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200080,0293,2,0293-9MZ,61,43101,BP Rezept 2019,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200081,0293,2,0293-9MZ,62,43101,BP Rezept 2019,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200082,0293,2,0293-9MZ,63,43101,BP Rezept 2019,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200083,0293,2,0293-9MZ,64,43101,BP Rezept 2019,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200788,0293,2,0293-9MZ,65,43101,BP Rezept 2019,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200938,0293,2,0293-9MZ,66,43101,BP Rezept 2019,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201131,0293,2,0293-9MZ,67,43101,BP Rezept 2019,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201184,0293,2,0293-9MZ,68,43101,BP Rezept 2019,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200382,0293,2,0293-9MZ,69,43101,BP Rezept 2019,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200078,0293,2,0293-9MZ,70,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200079,0293,2,0293-9MZ,71,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200080,0293,2,0293-9MZ,72,43466,BP Rezept 2020,,,2100,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200081,0293,2,0293-9MZ,73,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200082,0293,2,0293-9MZ,74,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200083,0293,2,0293-9MZ,75,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200043,0293,2,0293_BP1,75,42370,Abfuellen PET,,,1,CS,,,,,,,0,0,,,
200083,0293,2,0293-9MZ,75,43466,BP Rezept 2020,,,1,CS,0,MIN,0,EA,,,0,0,,,
200382,0293,2,0293-9MZ,76,43466,BP Rezept 2020,,,1700,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201131,0293,2,0293-9MZ,77,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201184,0293,2,0293-9MZ,78,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
203025,0293,2,0293-9MZ,79,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
203043,0293,2,0293-9MZ,80,43466,BP Rezept 2020,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200078,0293,2,0293-9MZ,81,43831,BP Rezept 2021,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200079,0293,2,0293-9MZ,82,43831,BP Rezept 2021,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200080,0293,2,0293-9MZ,83,43831,BP Rezept 2021,,,2100,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200081,0293,2,0293-9MZ,84,43831,BP Rezept 2021,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200082,0293,2,0293-9MZ,85,43831,BP Rezept 2021,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200083,0293,2,0293-9MZ,86,43831,BP Rezept 2021,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200100,0293,2,0293-9MZ,87,43831,BP Rezept 2021,,,2000,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200382,0293,2,0293-9MZ,88,43831,BP Rezept 2021,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200938,0293,2,0293-9MZ,89,43831,BP Rezept 2021,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200991,0293,2,0293-9MZ,90,43831,BP Rezept 2021,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201131,0293,2,0293-9MZ,91,43831,BP Rezept 2021,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201184,0293,2,0293-9MZ,92,43831,BP Rezept 2021,,,2100,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201222,0293,2,0293-9MZ,93,43831,BP Rezept 2021,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
203025,0293,2,0293-9MZ,94,43831,BP Rezept 2021,,,1900,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
203180,0293,2,0293_BP1,1,44197,Abfuellen PET,,,4500,CS,10,MIN,60,,720,,6666,6666,,BPETMY,
203578,0293,2,0293_BP1,2,44197,Abfuellen PET,,,1700,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200078,0293,2,0293_BP1,9,40909,Abfuellen PET,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200079,0293,2,0293_BP1,10,40909,Abfuellen PET,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200080,0293,2,0293_BP1,11,40909,Abfuellen PET,,,1700,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200081,0293,2,0293_BP1,12,40909,Abfuellen PET,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200082,0293,2,0293_BP1,13,40909,Abfuellen PET,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200083,0293,2,0293_BP1,14,40909,Abfuellen PET,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
203208,0293,2,0293_BP1,16,44197,Abfuellen PET,,,3300,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
203529,0293,2,0293_BP1,19,44197,Abfuellen PET,,,1200,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200938,0293,2,0293_BP1,34,40909,Abfuellen PET,,,1700,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201131,0293,2,0293_BP1,48,40909,Abfuellen PET,,,1700,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201184,0293,2,0293_BP1,52,40909,Abfuellen PET,,,1800,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200382,0293,2,0293_BP1,59,41278,Abfuellen PET,,,1700,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201222,0293,2,0293_BP1,71,42370,Abfuellen PET,,,1700,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
201135,0293,2,0293_BP1,72,42370,Abfuellen PET,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200040,0293,2,0293_BP1,73,42370,Abfuellen PET,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200041,0293,2,0293_BP1,74,42370,Abfuellen PET,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
200043,0293,2,0293_BP1,75,42370,Abfuellen PET,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
13010040,0293,2,0293_SY1,16,40909,Herstellung Sirup,,,1,L,,,,,,,0,0,,,
200043,0293,2,0293_BP1,75,42370,Abfuellen PET,,,1,CS,0,MIN,0,EA,,,0,0,,,
200044,0293,2,0293_BP1,76,42370,Abfuellen PET,,,3500,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
201137,0293,2,0293_BP1,77,42370,Abfuellen PET,,,3300,CS,10,MIN,60,,720,,5000,5000,,BPETMY,
201327,0293,2,0293_BP1,80,42736,Abfuellen PET,,,5333,CS,10,MIN,60,,720,,6666,6666,,BPETMY,
202621,0293,2,0293_BP1,81,43101,Abfuellen PET,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202454,0293,2,0293_BP1,82,43101,Abfuellen PET,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202446,0293,2,0293_BP1,83,43101,Abfuellen PET,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202441,0293,2,0293_BP1,84,43101,Abfuellen PET,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202448,0293,2,0293_BP1,85,43101,Abfuellen PET,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
202449,0293,2,0293_BP1,86,43101,Abfuellen PET,,,1400,CS,10,MIN,60,,720,,2500,2500,,BPETMY,
203025,0293,2,0293_BP1,87,43101,Abfuellen PET,,,1700,CS,10,MIN,60,,660,,3166,3166,,BPETMZ,
200002,0293,2,0293_BP1,88,43101,Abfuellen PET,,,1400,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200001,0293,2,0293_BP1,92,43101,Abfuellen PET,,,1200,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
200049,0293,2,0293_BP1,93,43101,Abfuellen PET,,,1075,CS,10,MIN,60,,720,,2500,2500,,BRGBMR,
