Plant,Matrix,Setup Grp. From,Setup Grp. To,Duration,Dur. Unit,Valid,KEY,Work Center,Cleaning
0298,DE_0298_BCANKD      ,201551,200373,30,MIN,y,BCANKD200373y,BCANKD,
0298,DE_0298_BCANKD      ,201551,200653,30,MIN,y,BCANKD200653y,BCANKD,
0298,DE_0298_BCANKD      ,201551,201094,60,MIN,y,BCANKD201094y,BCANKD,
0298,DE_0298_BCANKD      ,201551,201551,0,MIN,n,BCANKD201551n,BCANKD,
0298,DE_0298_BCANKD      ,201551,201583,30,MIN,y,BCANKD201583y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202387,60,MIN,y,BCANKD202387y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202598,480,MIN,y,BCANKD202598y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202615,480,MIN,y,BCANKD202615y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202624,480,MIN,y,BCANKD202624y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202625,480,MIN,y,BCANKD202625y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202626,480,MIN,y,BCANKD202626y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202663,480,MIN,y,BCANKD202663y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203064,60,MIN,y,BCANKD203064y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203150,60,MIN,y,BCANKD203150y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202619,480,MIN,y,BCANKD202619y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202646,480,MIN,y,BCANKD202646y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202765,480,MIN,y,BCANKD202765y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202949,480,MIN,y,BCANKD202949y,BCANKD,
0298,DE_0298_BCANKD      ,201551,202957,480,MIN,y,BCANKD202957y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203029,480,MIN,y,BCANKD203029y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203214,480,MIN,y,BCANKD203214y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203171,480,MIN,y,BCANKD203171y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203225,480,MIN,y,BCANKD203225y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203275,480,MIN,y,BCANKD203275y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203276,480,MIN,y,BCANKD203276y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203277,480,MIN,y,BCANKD203277y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203279,480,MIN,y,BCANKD203279y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203283,480,MIN,y,BCANKD203283y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203285,480,MIN,y,BCANKD203285y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203234,360,MIN,y,BCANKD203234y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203235,360,MIN,y,BCANKD203235y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203236,360,MIN,y,BCANKD203236y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203240,360,MIN,y,BCANKD203240y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203242,360,MIN,y,BCANKD203242y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203243,360,MIN,y,BCANKD203243y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203263,480,MIN,y,BCANKD203263y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203347,60,MIN,y,BCANKD203347y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203378,480,MIN,y,BCANKD203378y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203379,480,MIN,y,BCANKD203379y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203396,480,MIN,y,BCANKD203396y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203413,480,MIN,y,BCANKD203413y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203482,180,MIN,y,BCANKD203482y,BCANKD,
0298,DE_0298_BCANKD      ,201551,203346,180,MIN,y,BCANKD203346y,BCANKD,
0298,DE_0298_BCANKD      ,201583,200251,30,MIN,y,BCANKD200251y,BCANKD,
0298,DE_0298_BCANKD      ,201583,200252,30,MIN,y,BCANKD200252y,BCANKD,
0298,DE_0298_BCANKD      ,201583,200373,30,MIN,y,BCANKD200373y,BCANKD,
0298,DE_0298_BCANKD      ,201583,200653,30,MIN,y,BCANKD200653y,BCANKD,
0298,DE_0298_BCANKD      ,201583,201094,60,MIN,y,BCANKD201094y,BCANKD,
0298,DE_0298_BCANKD      ,201583,201551,30,MIN,y,BCANKD201551y,BCANKD,
0298,DE_0298_BCANKD      ,201583,201583,0,MIN,n,BCANKD201583n,BCANKD,
0298,DE_0298_BCANKD      ,201583,202387,60,MIN,y,BCANKD202387y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202598,240,MIN,y,BCANKD202598y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202615,240,MIN,y,BCANKD202615y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202624,240,MIN,y,BCANKD202624y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202625,240,MIN,y,BCANKD202625y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202626,240,MIN,y,BCANKD202626y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202663,240,MIN,y,BCANKD202663y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203064,60,MIN,y,BCANKD203064y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203150,60,MIN,y,BCANKD203150y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202619,240,MIN,y,BCANKD202619y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202646,240,MIN,y,BCANKD202646y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202765,240,MIN,y,BCANKD202765y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202949,240,MIN,y,BCANKD202949y,BCANKD,
0298,DE_0298_BCANKD      ,201583,202957,240,MIN,y,BCANKD202957y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203029,240,MIN,y,BCANKD203029y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203214,240,MIN,y,BCANKD203214y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203171,480,MIN,y,BCANKD203171y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203225,480,MIN,y,BCANKD203225y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203275,480,MIN,y,BCANKD203275y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203276,480,MIN,y,BCANKD203276y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203277,480,MIN,y,BCANKD203277y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203279,480,MIN,y,BCANKD203279y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203283,480,MIN,y,BCANKD203283y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203285,480,MIN,y,BCANKD203285y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203234,360,MIN,y,BCANKD203234y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203235,360,MIN,y,BCANKD203235y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203236,360,MIN,y,BCANKD203236y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203240,360,MIN,y,BCANKD203240y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203242,360,MIN,y,BCANKD203242y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203243,360,MIN,y,BCANKD203243y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203263,480,MIN,y,BCANKD203263y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203347,60,MIN,y,BCANKD203347y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203378,480,MIN,y,BCANKD203378y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203379,480,MIN,y,BCANKD203379y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203396,480,MIN,y,BCANKD203396y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203413,480,MIN,y,BCANKD203413y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203482,180,MIN,y,BCANKD203482y,BCANKD,
0298,DE_0298_BCANKD      ,201583,203346,180,MIN,y,BCANKD203346y,BCANKD,
0298,DE_0298_BCANKD      ,202387,200251,30,MIN,y,BCANKD200251y,BCANKD,
0298,DE_0298_BCANKD      ,202387,200252,30,MIN,y,BCANKD200252y,BCANKD,
0298,DE_0298_BCANKD      ,202387,200373,30,MIN,y,BCANKD200373y,BCANKD,
0298,DE_0298_BCANKD      ,202387,200653,30,MIN,y,BCANKD200653y,BCANKD,
0298,DE_0298_BCANKD      ,202387,201094,60,MIN,y,BCANKD201094y,BCANKD,
0298,DE_0298_BCANKD      ,202387,201551,30,MIN,y,BCANKD201551y,BCANKD,
0298,DE_0298_BCANKD      ,202387,201583,30,MIN,y,BCANKD201583y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202387,0,MIN,n,BCANKD202387n,BCANKD,
0298,DE_0298_BCANKD      ,202387,202598,480,MIN,y,BCANKD202598y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202615,480,MIN,y,BCANKD202615y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202624,480,MIN,y,BCANKD202624y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202625,480,MIN,y,BCANKD202625y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202626,480,MIN,y,BCANKD202626y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202663,480,MIN,y,BCANKD202663y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203064,60,MIN,y,BCANKD203064y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203150,60,MIN,y,BCANKD203150y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202619,480,MIN,y,BCANKD202619y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202646,480,MIN,y,BCANKD202646y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202765,480,MIN,y,BCANKD202765y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202949,480,MIN,y,BCANKD202949y,BCANKD,
0298,DE_0298_BCANKD      ,202387,202957,480,MIN,y,BCANKD202957y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203029,480,MIN,y,BCANKD203029y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203214,480,MIN,y,BCANKD203214y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203171,480,MIN,y,BCANKD203171y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203225,480,MIN,y,BCANKD203225y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203275,480,MIN,y,BCANKD203275y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203276,480,MIN,y,BCANKD203276y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203277,480,MIN,y,BCANKD203277y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203279,480,MIN,y,BCANKD203279y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203283,480,MIN,y,BCANKD203283y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203285,480,MIN,y,BCANKD203285y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203234,360,MIN,y,BCANKD203234y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203235,360,MIN,y,BCANKD203235y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203236,360,MIN,y,BCANKD203236y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203240,360,MIN,y,BCANKD203240y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203242,360,MIN,y,BCANKD203242y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203243,360,MIN,y,BCANKD203243y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203263,480,MIN,y,BCANKD203263y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203347,60,MIN,y,BCANKD203347y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203378,480,MIN,y,BCANKD203378y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203379,480,MIN,y,BCANKD203379y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203396,480,MIN,y,BCANKD203396y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203413,480,MIN,y,BCANKD203413y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203482,180,MIN,y,BCANKD203482y,BCANKD,
0298,DE_0298_BCANKD      ,202387,203346,180,MIN,y,BCANKD203346y,BCANKD,
0298,DE_0298_BCANKD      ,202598,200251,480,MIN,y,BCANKD200251y,BCANKD,
0298,DE_0298_BCANKD      ,202598,200252,480,MIN,y,BCANKD200252y,BCANKD,
0298,DE_0298_BCANKD      ,202598,200373,480,MIN,y,BCANKD200373y,BCANKD,
0298,DE_0298_BCANKD      ,202598,200653,480,MIN,y,BCANKD200653y,BCANKD,
0298,DE_0298_BCANKD      ,202598,201094,480,MIN,y,BCANKD201094y,BCANKD,
0298,DE_0298_BCANKD      ,202598,201551,480,MIN,y,BCANKD201551y,BCANKD,
0298,DE_0298_BCANKD      ,202598,201583,480,MIN,y,BCANKD201583y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202387,480,MIN,y,BCANKD202387y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202598,0,MIN,n,BCANKD202598n,BCANKD,
0298,DE_0298_BCANKD      ,202598,202615,60,MIN,y,BCANKD202615y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202624,120,MIN,y,BCANKD202624y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202625,60,MIN,y,BCANKD202625y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202626,180,MIN,y,BCANKD202626y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202663,180,MIN,y,BCANKD202663y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203064,480,MIN,y,BCANKD203064y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203150,480,MIN,y,BCANKD203150y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202619,120,MIN,y,BCANKD202619y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202646,120,MIN,y,BCANKD202646y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202765,120,MIN,y,BCANKD202765y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202949,120,MIN,y,BCANKD202949y,BCANKD,
0298,DE_0298_BCANKD      ,202598,202957,180,MIN,y,BCANKD202957y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203029,180,MIN,y,BCANKD203029y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203214,120,MIN,y,BCANKD203214y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203171,120,MIN,y,BCANKD203171y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203225,180,MIN,y,BCANKD203225y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203275,120,MIN,y,BCANKD203275y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203276,180,MIN,y,BCANKD203276y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203277,60,MIN,y,BCANKD203277y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203279,120,MIN,y,BCANKD203279y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203283,180,MIN,y,BCANKD203283y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203285,180,MIN,y,BCANKD203285y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203234,180,MIN,y,BCANKD203234y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203235,180,MIN,y,BCANKD203235y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203236,180,MIN,y,BCANKD203236y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203240,180,MIN,y,BCANKD203240y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203242,180,MIN,y,BCANKD203242y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203243,180,MIN,y,BCANKD203243y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203263,180,MIN,y,BCANKD203263y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203347,480,MIN,y,BCANKD203347y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203378,180,MIN,y,BCANKD203378y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203379,60,MIN,y,BCANKD203379y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203396,180,MIN,y,BCANKD203396y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203413,180,MIN,y,BCANKD203413y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203482,480,MIN,y,BCANKD203482y,BCANKD,
0298,DE_0298_BCANKD      ,202598,203346,480,MIN,y,BCANKD203346y,BCANKD,
0298,DE_0298_BCANKD      ,202615,200251,480,MIN,y,BCANKD200251y,BCANKD,
0298,DE_0298_BCANKD      ,202615,200252,480,MIN,y,BCANKD200252y,BCANKD,
0298,DE_0298_BCANKD      ,202615,200373,480,MIN,y,BCANKD200373y,BCANKD,
0298,DE_0298_BCANKD      ,202615,200653,480,MIN,y,BCANKD200653y,BCANKD,
0298,DE_0298_BCANKD      ,202615,201094,480,MIN,y,BCANKD201094y,BCANKD,
0298,DE_0298_BCANKD      ,202615,201551,480,MIN,y,BCANKD201551y,BCANKD,
0298,DE_0298_BCANKD      ,202615,201583,480,MIN,y,BCANKD201583y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202387,480,MIN,y,BCANKD202387y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202598,60,MIN,y,BCANKD202598y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202615,0,MIN,n,BCANKD202615n,BCANKD,
0298,DE_0298_BCANKD      ,202615,202624,120,MIN,y,BCANKD202624y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202625,60,MIN,y,BCANKD202625y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202626,180,MIN,y,BCANKD202626y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202663,180,MIN,y,BCANKD202663y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203064,480,MIN,y,BCANKD203064y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203150,480,MIN,y,BCANKD203150y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202619,120,MIN,y,BCANKD202619y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202646,120,MIN,y,BCANKD202646y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202765,120,MIN,y,BCANKD202765y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202949,120,MIN,y,BCANKD202949y,BCANKD,
0298,DE_0298_BCANKD      ,202615,202957,180,MIN,y,BCANKD202957y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203029,180,MIN,y,BCANKD203029y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203214,120,MIN,y,BCANKD203214y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203171,120,MIN,y,BCANKD203171y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203225,180,MIN,y,BCANKD203225y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203275,120,MIN,y,BCANKD203275y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203276,180,MIN,y,BCANKD203276y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203277,60,MIN,y,BCANKD203277y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203279,120,MIN,y,BCANKD203279y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203283,180,MIN,y,BCANKD203283y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203285,180,MIN,y,BCANKD203285y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203234,180,MIN,y,BCANKD203234y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203235,180,MIN,y,BCANKD203235y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203236,180,MIN,y,BCANKD203236y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203240,180,MIN,y,BCANKD203240y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203242,180,MIN,y,BCANKD203242y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203243,180,MIN,y,BCANKD203243y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203263,180,MIN,y,BCANKD203263y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203347,480,MIN,y,BCANKD203347y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203378,180,MIN,y,BCANKD203378y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203379,60,MIN,y,BCANKD203379y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203396,180,MIN,y,BCANKD203396y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203413,180,MIN,y,BCANKD203413y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203482,480,MIN,y,BCANKD203482y,BCANKD,
0298,DE_0298_BCANKD      ,202615,203346,480,MIN,y,BCANKD203346y,BCANKD,
0298,DE_0298_BCANKD      ,202624,200251,480,MIN,y,BCANKD200251y,BCANKD,
0298,DE_0298_BCANKD      ,202624,200252,480,MIN,y,BCANKD200252y,BCANKD,
0298,DE_0298_BCANKD      ,202624,200373,480,MIN,y,BCANKD200373y,BCANKD,
0298,DE_0298_BCANKD      ,202624,200653,480,MIN,y,BCANKD200653y,BCANKD,
0298,DE_0298_BCANKD      ,202624,201094,480,MIN,y,BCANKD201094y,BCANKD,
0298,DE_0298_BCANKD      ,202624,201551,480,MIN,y,BCANKD201551y,BCANKD,
0298,DE_0298_BCANKD      ,202624,201583,480,MIN,y,BCANKD201583y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202387,480,MIN,y,BCANKD202387y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202598,120,MIN,y,BCANKD202598y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202615,120,MIN,y,BCANKD202615y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202624,0,MIN,n,BCANKD202624n,BCANKD,
0298,DE_0298_BCANKD      ,202624,202625,120,MIN,y,BCANKD202625y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202626,180,MIN,y,BCANKD202626y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202663,180,MIN,y,BCANKD202663y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203064,480,MIN,y,BCANKD203064y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203150,480,MIN,y,BCANKD203150y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202619,120,MIN,y,BCANKD202619y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202646,120,MIN,y,BCANKD202646y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202765,120,MIN,y,BCANKD202765y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202949,120,MIN,y,BCANKD202949y,BCANKD,
0298,DE_0298_BCANKD      ,202624,202957,180,MIN,y,BCANKD202957y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203029,180,MIN,y,BCANKD203029y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203214,120,MIN,y,BCANKD203214y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203171,120,MIN,y,BCANKD203171y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203225,180,MIN,y,BCANKD203225y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203275,180,MIN,y,BCANKD203275y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203276,180,MIN,y,BCANKD203276y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203277,120,MIN,y,BCANKD203277y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203279,120,MIN,y,BCANKD203279y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203283,180,MIN,y,BCANKD203283y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203285,180,MIN,y,BCANKD203285y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203234,180,MIN,y,BCANKD203234y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203235,180,MIN,y,BCANKD203235y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203236,180,MIN,y,BCANKD203236y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203240,180,MIN,y,BCANKD203240y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203242,180,MIN,y,BCANKD203242y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203243,180,MIN,y,BCANKD203243y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203263,180,MIN,y,BCANKD203263y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203347,480,MIN,y,BCANKD203347y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203378,180,MIN,y,BCANKD203378y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203379,120,MIN,y,BCANKD203379y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203396,180,MIN,y,BCANKD203396y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203413,180,MIN,y,BCANKD203413y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203482,480,MIN,y,BCANKD203482y,BCANKD,
0298,DE_0298_BCANKD      ,202624,203346,480,MIN,y,BCANKD203346y,BCANKD,
0298,DE_0298_BCANKD      ,202625,200251,480,MIN,y,BCANKD200251y,BCANKD,
0298,DE_0298_BCANKD      ,202625,200252,480,MIN,y,BCANKD200252y,BCANKD,
0298,DE_0298_BCANKD      ,202625,200373,480,MIN,y,BCANKD200373y,BCANKD,
0298,DE_0298_BCANKD      ,202625,200653,480,MIN,y,BCANKD200653y,BCANKD,
0298,DE_0298_BCANKD      ,202625,201094,480,MIN,y,BCANKD201094y,BCANKD,
0298,DE_0298_BCANKD      ,202625,201551,480,MIN,y,BCANKD201551y,BCANKD,
0298,DE_0298_BCANKD      ,202625,201583,480,MIN,y,BCANKD201583y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202387,480,MIN,y,BCANKD202387y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202598,60,MIN,y,BCANKD202598y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202615,60,MIN,y,BCANKD202615y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202624,120,MIN,y,BCANKD202624y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202625,0,MIN,n,BCANKD202625n,BCANKD,
0298,DE_0298_BCANKD      ,202625,202626,180,MIN,y,BCANKD202626y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202663,180,MIN,y,BCANKD202663y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203064,480,MIN,y,BCANKD203064y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203150,480,MIN,y,BCANKD203150y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202619,120,MIN,y,BCANKD202619y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202646,120,MIN,y,BCANKD202646y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202765,120,MIN,y,BCANKD202765y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202949,120,MIN,y,BCANKD202949y,BCANKD,
0298,DE_0298_BCANKD      ,202625,202957,180,MIN,y,BCANKD202957y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203029,180,MIN,y,BCANKD203029y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203214,120,MIN,y,BCANKD203214y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203171,120,MIN,y,BCANKD203171y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203225,180,MIN,y,BCANKD203225y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203275,120,MIN,y,BCANKD203275y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203276,180,MIN,y,BCANKD203276y,BCANKD,
0298,DE_0298_BCANKD      ,202625,203277,60,MIN,y,BCANKD203277y,BCANKD,
